feature_name,is_selected,importance_column,importance_score,feature_value_by_importance_column
WF of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04946875665877199
WF of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.04946875665877199
WF of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.04946875665877199
WF of 1103959_69_JPP,True,FeatureFilter_target_linear_correlation,0.3810003697872162,0.12482650281365486
ZB_V_V0FVBI00_M of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.011562618325843748
ZB_V_V0FVBI00_M of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.013400348768478112
ZB_V_V0FVBI00_M of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.013292691231223413
ZB_V_V0FVBI00_M of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.012306023396470753
ZB_V_V0FVBI00_M of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.012772537667501006
ZB_V_V0FVBI00_M of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.02222572545835519
ZB_V_V0FVBI00_M_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.04405549413548
ZB_V_V0FVBI00_M_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03189725082831743
ZB_V_V0FVBI00_M_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.01797722167423167
ZB_V_V0FVBI00_M_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.022047192236438407
ZB_V_V0FVBI00_M_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.013481902908548088
ZB_V_V0FVBI00_M_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.060030904744236765
ZB_V_V0FVBI00_M_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05910646994648691
ZB_V_V0FVBI00_M_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03456443933680798
ZB_V_V0FVBI00_M_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.0401529188267456
ZB_V_V0FVBI00_M_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.020371824819026003
ZB_V_V0FVBI00_M_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.00584303957871868
ZB_V_V0FVBI00_M_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06755486242157899
ZB_V_V0FVBIFF_M of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.012539423382832933
ZB_V_V0FVBIFF_M of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.00953274006025248
ZB_V_V0FVBIFF_M of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.013332178829080736
ZB_V_V0FVBIFF_M of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.008430735997309926
ZB_V_V0FVBIFF_M of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.012665803553827742
ZB_V_V0FVBIFF_M of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.013726851990892396
ZB_V_V0FVBIFF_M_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.039015784587808446
ZB_V_V0FVBIFF_M_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.025639901135718162
ZB_V_V0FVBIFF_M_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.012425560129534033
ZB_V_V0FVBIFF_M_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.018078607620779903
ZB_V_V0FVBIFF_M_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.01378979281469978
ZB_V_V0FVBIFF_M_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.04561653085894817
ZB_V_V0FVBIFF_M_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05907875300929925
ZB_V_V0FVBIFF_M_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03431433682371611
ZB_V_V0FVBIFF_M_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04020555331644767
ZB_V_V0FVBIFF_M_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.021184414233079846
ZB_V_V0FVBIFF_M_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.00617878866587235
ZB_V_V0FVBIFF_M_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06662437458986717
ZB_V_V0FVBI_UL of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.012652596404396576
ZB_V_V0FVBI_UL of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.011618887026752157
ZB_V_V0FVBI_UL of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.014035911030432963
ZB_V_V0FVBI_UL of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.00932473658956685
ZB_V_V0FVBI_UL of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.013194506740701875
ZB_V_V0FVBI_UL of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.016526180009443205
ZB_V_V0FVBI_UL_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.0421295979000527
ZB_V_V0FVBI_UL_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.029115529401262483
ZB_V_V0FVBI_UL_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.014387157734889197
ZB_V_V0FVBI_UL_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.01973240031642231
ZB_V_V0FVBI_UL_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.01408413831976877
ZB_V_V0FVBI_UL_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.05170355691910161
ZB_V_V0FVBI_UL_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.059366054861562365
ZB_V_V0FVBI_UL_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03454106680344763
ZB_V_V0FVBI_UL_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.03993860669988518
ZB_V_V0FVBI_UL_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.021411960125860014
ZB_V_V0FVBI_UL_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0060110870255594175
ZB_V_V0FVBI_UL_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06682676433490359
ZB_V_V0RA_N3MA of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.018006929108630155
ZB_V_V0RA_N3MA of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04523235341811606
ZB_V_V0RA_N3MA_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.003433609698728025
ZB_V_V0RA_N3MA_RAW of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.029432196029816067
ZB_V_V0RA_N3MA_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.058898642073233684
ZB_V_V0RA_N3MA_VSS of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04050071827193783
ZB_V_V0RA_P3MA of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.02272672835112396
ZB_V_V0RA_P3MA of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.06663290511220132
ZB_V_V0RA_P3MA_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.04136837743793887
ZB_V_V0RA_P3MA_RAW of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04076858816497223
ZB_V_V0RA_P3MA_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.05783097405997652
ZB_V_V0RA_P3MA_VSS of 1103959_69_1133592_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04023186500486801
Zb_I_OBSHORT of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.042271608145113986
Zb_I_OBSHORT of 1103959_69_1133529_cp1_cp1p5_YPP,True,FeatureFilter_target_linear_correlation,0.006518211215734482,0.11590446099083913
Zb_I_OBSHORT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.06175980632908803
Zb_I_OBSHORT of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.08773497248794784
Zb_I_OBSHORT of 1103959_69_1133592_QPP,True,FeatureFilter_target_linear_correlation,0.0010092059383168817,0.09674425530389288
Zb_I_OBSHORT of 1103959_69_JPP,True,FeatureFilter_target_linear_correlation,0.0018294232431799173,0.09676014975753147
Zb_I_OBSHORTL of 1103959_69_1133529_cp1,True,FeatureFilter_target_linear_correlation,0.0026478993240743876,0.11248274503537005
Zb_I_OBSHORTL of 1103959_69_1133529_cp1_cp1p5_YPP,True,FeatureFilter_target_linear_correlation,0.001965859904885292,0.13759356472186265
Zb_I_OBSHORTL of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,FeatureFilter_target_linear_correlation,0.0046587721444666386,0.1331067862790458
Zb_I_OBSHORTL of 1103959_69_1133529_cp1p5,True,FeatureFilter_target_linear_correlation,0.005606689024716616,0.1262248474277319
Zb_I_OBSHORTL of 1103959_69_1133592_QPP,True,FeatureFilter_target_linear_correlation,0.001089474419131875,0.1394205709714796
Zb_I_OBSHORTL of 1103959_69_JPP,True,FeatureFilter_target_linear_correlation,0.002191169187426567,0.10039409701949285
Zb_I_OBSHORTL_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05908070945115748
Zb_I_OBSHORTL_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.033383882304410306
Zb_I_OBSHORTL_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.03944935237817594
Zb_I_OBSHORTL_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.02073068587971688
Zb_I_OBSHORTL_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.006461270478992222
Zb_I_OBSHORTL_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06482194458545447
Zb_I_OBSHORT_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.0597418333816136
Zb_I_OBSHORT_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03551770099817743
Zb_I_OBSHORT_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04076081312396555
Zb_I_OBSHORT_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.022000238771741516
Zb_I_OBSHORT_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0067748491367285845
Zb_I_OBSHORT_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06784874935759233
Zb_V_ILOUT of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.026634764061685474
Zb_V_ILOUT of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.0032993605979097455
Zb_V_ILOUT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.020513976194027575
Zb_V_ILOUT of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.004150045586061621
Zb_V_ILOUT of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.028727617483284597
Zb_V_ILOUT of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.04204095219310849
Zb_V_ILOUT_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.01013060148401825
Zb_V_ILOUT_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,6.611535249325289e-05
Zb_V_ILOUT_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.03435770743654493
Zb_V_ILOUT_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.004807581712690222
Zb_V_ILOUT_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.02431467488655742
Zb_V_ILOUT_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.020055409849536368
Zb_V_ILOUT_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05879288322570146
Zb_V_ILOUT_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03610932338179534
Zb_V_ILOUT_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04078164195481639
Zb_V_ILOUT_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.023392276665931463
Zb_V_ILOUT_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.007130968858196515
Zb_V_ILOUT_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06780974185338759
Zb_V_OBVOH of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.06312454074465676
Zb_V_OBVOH of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.061644947900353894
Zb_V_OBVOH of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.012441995448066831
Zb_V_OBVOH of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.03660658702091251
Zb_V_OBVOH of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.05193299532535306
Zb_V_OBVOH of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.061610445962158714
Zb_V_OBVOH_H of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.06379208257860551
Zb_V_OBVOH_H of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03800640007236438
Zb_V_OBVOH_H of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04605781656327957
Zb_V_OBVOH_H of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.014693911138944773
Zb_V_OBVOH_H of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.03065970684791898
Zb_V_OBVOH_H of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.061854919421980535
Zb_V_OBVOH_H_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.04983917912731823
Zb_V_OBVOH_H_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.033127948416269676
Zb_V_OBVOH_H_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.05022671756882704
Zb_V_OBVOH_H_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.007720609320951645
Zb_V_OBVOH_H_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.03936848098654032
Zb_V_OBVOH_H_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.05062636400073366
Zb_V_OBVOH_L of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05647842008720932
Zb_V_OBVOH_L of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03577718350670964
Zb_V_OBVOH_L of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.033002551017503136
Zb_V_OBVOH_L of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.014303937314649032
Zb_V_OBVOH_L of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.027962661426229017
Zb_V_OBVOH_L of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.05932943073386997
Zb_V_OBVOH_L_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.04453674137368264
Zb_V_OBVOH_L_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.031162215870335262
Zb_V_OBVOH_L_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.03266667664504621
Zb_V_OBVOH_L_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.007678131345007386
Zb_V_OBVOH_L_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.03143778890155664
Zb_V_OBVOH_L_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.04807651206458453
Zb_V_OBVOH_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.04900620324202076
Zb_V_OBVOH_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.05973545922164152
Zb_V_OBVOH_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.0059890976588270846
Zb_V_OBVOH_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.03576341890505615
Zb_V_OBVOH_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.06335630162300955
Zb_V_OBVOH_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.05006206167706642
Zb_V_OBVOH_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05851319061486795
Zb_V_OBVOH_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.034953430906736874
Zb_V_OBVOH_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.04096478679547462
Zb_V_OBVOH_VSS of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.02047909570671002
Zb_V_OBVOH_VSS of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.006843031278198181
Zb_V_OBVOH_VSS of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06793270504367606
Zb_V_OBVOH_VSS_H of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05800363889451118
Zb_V_OBVOH_VSS_H of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.029245410243519003
Zb_V_OBVOH_VSS_H of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.01912506140537777
Zb_V_OBVOH_VSS_H of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.026752330198266602
Zb_V_OBVOH_VSS_H of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.00012523678336435917
Zb_V_OBVOH_VSS_H of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.0675237172256717
Zb_V_OBVOH_VSS_L of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.059538937464756
Zb_V_OBVOH_VSS_L of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.02793229867654182
Zb_V_OBVOH_VSS_L of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.019332562868970143
Zb_V_OBVOH_VSS_L of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.02630935870311764
Zb_V_OBVOH_VSS_L of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0006780813922635463
Zb_V_OBVOH_VSS_L of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.06874616680622579
Zb_V_OBVOL of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.029086471897666975
Zb_V_OBVOL of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.034763197152621265
Zb_V_OBVOL of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.023442438793811044
Zb_V_OBVOL of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.031192163848629845
Zb_V_OBVOL of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.03249096757197348
Zb_V_OBVOL of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.01277630703486066
Zb_V_OBVOL_H of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.029398415876080667
Zb_V_OBVOL_H of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.013008590495595534
Zb_V_OBVOL_H of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.003829535108823701
Zb_V_OBVOL_H of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.0011592673676594503
Zb_V_OBVOL_H of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0024906713592095743
Zb_V_OBVOL_H of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.01271266643576838
Zb_V_OBVOL_H_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.03734727394794646
Zb_V_OBVOL_H_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.019100178427345595
Zb_V_OBVOL_H_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.0073736483336852045
Zb_V_OBVOL_H_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.007975853320104632
Zb_V_OBVOL_H_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0016420164669621847
Zb_V_OBVOL_H_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.027280292711566265
Zb_V_OBVOL_L of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.00956257620391744
Zb_V_OBVOL_L of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03153611330682307
Zb_V_OBVOL_L of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.007890028275366863
Zb_V_OBVOL_L of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.029996773396883277
Zb_V_OBVOL_L of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.003855123059448014
Zb_V_OBVOL_L of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.03401951902938544
Zb_V_OBVOL_L_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.030061186777171862
Zb_V_OBVOL_L_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03837693354779061
Zb_V_OBVOL_L_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.01403911350498928
Zb_V_OBVOL_L_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.0250932132246174
Zb_V_OBVOL_L_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.0026617839296617296
Zb_V_OBVOL_L_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.047016374371474455
Zb_V_OBVOL_RAW of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.03715371217530129
Zb_V_OBVOL_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.039747274916974516
Zb_V_OBVOL_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,FeatureFilter_target_linear_correlation,0.0,0.013540143672478635
Zb_V_OBVOL_RAW of 1103959_69_1133529_cp1p5,False,FeatureFilter_target_linear_correlation,0.0,0.03334526800841269
Zb_V_OBVOL_RAW of 1103959_69_1133592_QPP,False,FeatureFilter_target_linear_correlation,0.0,0.03177259533347417
Zb_V_OBVOL_RAW of 1103959_69_JPP,False,FeatureFilter_target_linear_correlation,0.0,0.02762847864588499
Zb_V_OBVOL_VSS of 1103959_69_1133529_cp1,False,FeatureFilter_target_linear_correlation,0.0,0.05929857644113873
Zb_V_OBVOL_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,FeatureFilter_target_linear_correlation,0.0,0.03348973566399091
